,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue Name,Venue Latitude,Venue Longitude,Venue Category
2817,Sutton Place,40.76028033,-73.96355614,CVS pharmacy,40.76394888102206,-73.96198842561643,Pharmacy
2818,Sutton Place,40.76028033,-73.96355614,Andrew Haswell Green Park,40.75913323709371,-73.9581008597996,Park
2819,Sutton Place,40.76028033,-73.96355614,INTIMACY {bra fit stylists},40.76363913644822,-73.96505291798675,Lingerie Store
2820,Sutton Place,40.76028033,-73.96355614,Blink Fitness,40.757466,-73.967448,Gym
2821,Sutton Place,40.76028033,-73.96355614,Kati Shop,40.75904749696415,-73.96874680628116,Thai Restaurant
2822,Sutton Place,40.76028033,-73.96355614,Sutton Place Park - Sutton Sq,40.757704847653024,-73.95941376686096,Park
2823,Sutton Place,40.76028033,-73.96355614,Wolfgang's Steakhouse,40.758080406494436,-73.96854899886894,Steakhouse
2824,Sutton Place,40.76028033,-73.96355614,Pick-A-Bagel,40.76353896405111,-73.96717083475062,Bagel Shop
2825,Sutton Place,40.76028033,-73.96355614,August,40.76366562388598,-73.96689981222153,American Restaurant
2826,Sutton Place,40.76028033,-73.96355614,Primola,40.76396220266903,-73.96196816246908,Italian Restaurant
2827,Sutton Place,40.76028033,-73.96355614,Tal Bagels,40.75620208103175,-73.96443313389948,Bagel Shop
2828,Sutton Place,40.76028033,-73.96355614,Ballet and Body,40.76403702606645,-73.96037193240792,Dance Studio
2829,Sutton Place,40.76028033,-73.96355614,Milk & Cookies Kids Spa and Salon,40.762985,-73.9591,Health & Beauty Service
2830,Sutton Place,40.76028033,-73.96355614,24 Sycamores Playground,40.75955340992973,-73.95888042060443,Playground
2831,Turtle Bay,40.75204237,-73.96770825,Japan Society,40.75228712583575,-73.96843100516413,Museum
2832,Turtle Bay,40.75204237,-73.96770825,KaoruMC,40.752109,-73.969877,Sushi Restaurant
2833,Turtle Bay,40.75204237,-73.96770825,Remi Flowers & Coffee,40.7537510182011,-73.9690750837326,Café
2834,Turtle Bay,40.75204237,-73.96770825,Kaoru,40.75228281960983,-73.96992887885496,Karaoke Bar
2835,Turtle Bay,40.75204237,-73.96770825,Karaoke Duet 48,40.75351008420309,-73.96915706304651,Karaoke Bar
2836,Turtle Bay,40.75204237,-73.96770825,Sip Sak,40.75451677439056,-73.96884163151609,Turkish Restaurant
2837,Turtle Bay,40.75204237,-73.96770825,Beekman Tower - Living by BridgeStreet,40.75308580508345,-73.96648861119618,Residential Building (Apartment / Condo)
2838,Turtle Bay,40.75204237,-73.96770825,Dag Hammarskjold Greenmarket,40.75282867615567,-73.96989904415544,Farmers Market
2839,Turtle Bay,40.75204237,-73.96770825,Diplomatic Duty Free Shops of New York,40.75264330084569,-73.9701392520279,Duty-free Shop
2840,Turtle Bay,40.75204237,-73.96770825,TennisPoint NYC,40.75049484304483,-73.96928568143008,Tennis Court
2841,Turtle Bay,40.75204237,-73.96770825,United Nations Visitor Center,40.75080479507166,-73.9678144454956,Tourist Information Center
2842,Turtle Bay,40.75204237,-73.96770825,iLoveKickboxing,40.75058,-73.97154,Boxing Gym
2843,Turtle Bay,40.75204237,-73.96770825,Ethos,40.7545262,-73.96604839999999,Greek Restaurant
2844,Turtle Bay,40.75204237,-73.96770825,United Nations Gift Centre,40.75061906375329,-73.96739113513392,Gift Shop
2845,Turtle Bay,40.75204237,-73.96770825,The Amish Market,40.751874,-73.971347,Grocery Store
2846,Turtle Bay,40.75204237,-73.96770825,Pennylane Coffee,40.751565,-73.970185,Coffee Shop
2847,Turtle Bay,40.75204237,-73.96770825,Ophelia,40.75331788692611,-73.96643788582227,Cocktail Bar
2848,Turtle Bay,40.75204237,-73.96770825,The Smith,40.75537617759881,-73.9682432636581,American Restaurant
2849,Turtle Bay,40.75204237,-73.96770825,Blank Slate Coffee + Kitchen,40.754762,-73.968623,Coffee Shop
2850,Turtle Bay,40.75204237,-73.96770825,Yama 49,40.75394304999604,-73.96852835621924,Sushi Restaurant
2851,Turtle Bay,40.75204237,-73.96770825,Crave Fishbar,40.75502559227126,-73.96857583512869,Seafood Restaurant
2852,Turtle Bay,40.75204237,-73.96770825,Angeletto,40.753371,-73.969718,Italian Restaurant
2853,Turtle Bay,40.75204237,-73.96770825,Ideal Cheese Shop,40.7550404741333,-73.965347154681,Cheese Shop
2854,Turtle Bay,40.75204237,-73.96770825,UN Delegates Lounge,40.749602935809875,-73.96719499490706,Lounge
2855,Turtle Bay,40.75204237,-73.96770825,Vivace Nail & Spa,40.754265308523195,-73.9659002219113,Spa
2856,Turtle Bay,40.75204237,-73.96770825,Tudor City Park North,40.74932450274798,-73.97052427585831,Park
2857,Turtle Bay,40.75204237,-73.96770825,Mario Badescu,40.755540207691205,-73.96696055132604,Spa
2858,Turtle Bay,40.75204237,-73.96770825,Pickler & Co.,40.752191,-73.971991,Coffee Shop
2859,Turtle Bay,40.75204237,-73.96770825,Sofia Wine Bar,40.75515692236264,-73.96915969563516,Wine Bar
2860,Turtle Bay,40.75204237,-73.96770825,La Cava Wine Bar,40.75477648249739,-73.96870717923181,Wine Bar
2861,Turtle Bay,40.75204237,-73.96770825,Aburiya Kinnosuke,40.75254961876706,-73.97255113821991,Japanese Restaurant
2862,Turtle Bay,40.75204237,-73.96770825,La Pecora Bianca,40.755115567092155,-73.96850858256543,Italian Restaurant
2863,Turtle Bay,40.75204237,-73.96770825,Katharine Hepburn Garden,40.752430313632026,-73.96940767765044,Garden
2864,Turtle Bay,40.75204237,-73.96770825,Deux Amis,40.754647825394265,-73.96604396705546,French Restaurant
2865,Turtle Bay,40.75204237,-73.96770825,Peter Detmold Park,40.75359909960432,-73.96364756807965,Park
2866,Turtle Bay,40.75204237,-73.96770825,Tudor City Overpass,40.749101106369736,-73.97051454845469,Bridge
2867,Turtle Bay,40.75204237,-73.96770825,Herbs Thai Bistro,40.75181183490478,-73.97093849292712,Thai Restaurant
2868,Turtle Bay,40.75204237,-73.96770825,The Health Nuts,40.75177299161759,-73.9711157106159,Health Food Store
2869,Turtle Bay,40.75204237,-73.96770825,Pescatore Seafood,40.749559,-73.970781,Seafood Restaurant
2870,Turtle Bay,40.75204237,-73.96770825,Tudor City Park South,40.74876578594654,-73.97077529524509,Park
2871,Turtle Bay,40.75204237,-73.96770825,Amma,40.75562,-73.968666,Indian Restaurant
2872,Turtle Bay,40.75204237,-73.96770825,Alcala,40.751216649483304,-73.97159624144656,Spanish Restaurant
2873,Turtle Bay,40.75204237,-73.96770825,Yogi Korean Cart,40.75524959275192,-73.97155586713164,Food Truck
2874,Turtle Bay,40.75204237,-73.96770825,Buttercup Bake Shop,40.75598459662436,-73.96776579040562,Bakery
2875,Turtle Bay,40.75204237,-73.96770825,Sakagura,40.751304870459144,-73.9733141805895,Sake Bar
2876,Turtle Bay,40.75204237,-73.96770825,Le Bateau Ivre,40.75592930054313,-73.9689434694732,French Restaurant
2877,Turtle Bay,40.75204237,-73.96770825,Sushi You,40.75575198016407,-73.96868084805658,Sushi Restaurant
2878,Turtle Bay,40.75204237,-73.96770825,The Horny Ram,40.755247944230575,-73.9684117969605,Bar
2879,Turtle Bay,40.75204237,-73.96770825,Greenacre Park,40.756307089955506,-73.96928710389531,Plaza
2880,Turtle Bay,40.75204237,-73.96770825,The Pod Hotel's Rooftop Terrace,40.75548117470931,-73.96934015895559,Roof Deck
2881,Turtle Bay,40.75204237,-73.96770825,SOCARRAT Paella Bar - Midtown East,40.75529,-73.96846,Paella Restaurant
2882,Turtle Bay,40.75204237,-73.96770825,United Nations Bookshop,40.750634497538975,-73.9673451754693,Bookstore
2883,Turtle Bay,40.75204237,-73.96770825,Luke's Lobster,40.75166608242673,-73.97329713341688,Seafood Restaurant
2884,Turtle Bay,40.75204237,-73.96770825,Smith & Wollensky,40.75526,-73.97095,Steakhouse
2885,Turtle Bay,40.75204237,-73.96770825,Sushi Yasuda,40.75109739134529,-73.97349536418915,Sushi Restaurant
2886,Turtle Bay,40.75204237,-73.96770825,Pietro's,40.75083829259142,-73.97254320978729,Italian Restaurant
2887,Turtle Bay,40.75204237,-73.96770825,Millennium Hilton New York One UN Plaza,40.750399,-73.9690496,Hotel
2888,Turtle Bay,40.75204237,-73.96770825,Bluestone Lane,40.7554154,-73.9705757,Coffee Shop
2889,Turtle Bay,40.75204237,-73.96770825,Kabbalah Centre,40.755006,-73.972174,Non-Profit
2890,Turtle Bay,40.75204237,-73.96770825,AKA United Nations,40.75264,-73.97134,Hotel
2891,Turtle Bay,40.75204237,-73.96770825,Jubilee,40.755194,-73.9648174,French Restaurant
2892,Turtle Bay,40.75204237,-73.96770825,Gyu-Kaku Japanese BBQ,40.755730504250046,-73.9708969487331,Japanese Restaurant
2893,Turtle Bay,40.75204237,-73.96770825,Copinette,40.754271,-73.966207,American Restaurant
2894,Turtle Bay,40.75204237,-73.96770825,Pathos Cafe,40.7545897,-73.9653548,Greek Restaurant
2895,Turtle Bay,40.75204237,-73.96770825,Pierre Loti,40.75613962318492,-73.96748220186373,Wine Bar
2896,Turtle Bay,40.75204237,-73.96770825,Dag Hammarskjöld Plaza,40.75265752632536,-73.96983975271246,Plaza
2897,Turtle Bay,40.75204237,-73.96770825,Ground Central Coffee Company,40.750146461935245,-73.97205954557417,Coffee Shop
2898,Turtle Bay,40.75204237,-73.96770825,Gai Chicken & Rice,40.752716,-73.97334,Asian Restaurant
2899,Turtle Bay,40.75204237,-73.96770825,Kiosku,40.75121446976496,-73.97305386754967,Deli / Bodega
2900,Turtle Bay,40.75204237,-73.96770825,Totto Ramen,40.75631340733998,-73.96804407135393,Ramen Restaurant
2901,Turtle Bay,40.75204237,-73.96770825,Hide-Chan Ramen,40.75629444586041,-73.96802440790519,Ramen Restaurant
2902,Turtle Bay,40.75204237,-73.96770825,Ford Foundation Garden,40.749848,-73.971181,Garden
2903,Turtle Bay,40.75204237,-73.96770825,Tudor City Steps,40.748351503382615,-73.97086574487074,Trail
2904,Turtle Bay,40.75204237,-73.96770825,Tenzan,40.75630998544207,-73.96754859050877,Sushi Restaurant
2905,Turtle Bay,40.75204237,-73.96770825,Soba Totto,40.75145344196811,-73.97336785016539,Soba Restaurant
2906,Turtle Bay,40.75204237,-73.96770825,Curry-Ya,40.751718053820476,-73.97068080392985,Japanese Curry Restaurant
2907,Turtle Bay,40.75204237,-73.96770825,East River Esplanade - E 51st St,40.75389499688935,-73.96369834844946,Scenic Lookout
2908,Turtle Bay,40.75204237,-73.96770825,Hallmark,40.75103966198593,-73.97135836977152,Gift Shop
2909,Turtle Bay,40.75204237,-73.96770825,Petco,40.75639183875037,-73.9675342293766,Pet Store
2910,Turtle Bay,40.75204237,-73.96770825,Mimi's Italian Restaurant & Piano Bar,40.756187069197104,-73.96760232287781,Italian Restaurant
2911,Turtle Bay,40.75204237,-73.96770825,Parnell's Pub,40.75573505857987,-73.96495544848952,Gastropub
2912,Turtle Bay,40.75204237,-73.96770825,INDAY,40.75235962104838,-73.97337496216235,Indian Restaurant
2913,Turtle Bay,40.75204237,-73.96770825,Ali Baba Turkish Cuisine,40.752298251625724,-73.97028267882877,Turkish Restaurant
2914,Turtle Bay,40.75204237,-73.96770825,Peter Detmold Park Dog Run,40.75360737910511,-73.96362952589988,Dog Run
2915,Turtle Bay,40.75204237,-73.96770825,Delegates Dining Room,40.74954991847917,-73.96733738586897,Restaurant
2916,Turtle Bay,40.75204237,-73.96770825,The Stag's Head,40.75559902055588,-73.96828279795707,Pub
2917,Turtle Bay,40.75204237,-73.96770825,Tudor Cafe,40.74835986902391,-73.9709711769136,Deli / Bodega
2918,Turtle Bay,40.75204237,-73.96770825,45 Deli Market,40.751757904154935,-73.97088238074888,Deli / Bodega
2919,Turtle Bay,40.75204237,-73.96770825,The World Bar,40.75266379151639,-73.96734549701407,Bar
2920,Turtle Bay,40.75204237,-73.96770825,La Villetta,40.75505325013409,-73.96498007867396,Italian Restaurant
2921,Turtle Bay,40.75204237,-73.96770825,Ristorante Grifone,40.75266867515201,-73.97083450475805,Italian Restaurant
2922,Turtle Bay,40.75204237,-73.96770825,Mona Kitchen & Market,40.75080411025653,-73.9702294009557,Café
2923,Turtle Bay,40.75204237,-73.96770825,Madison Restaurant,40.755794294381765,-73.96489626996798,Diner
2924,Turtle Bay,40.75204237,-73.96770825,Dag's Patio Cafe,40.752200469485025,-73.96819788811214,Café
2925,Turtle Bay,40.75204237,-73.96770825,Hertz,40.752909,-73.970363,Rental Car Location
2926,Turtle Bay,40.75204237,-73.96770825,Duane Reade,40.7520036188566,-73.97023648023605,Pharmacy
2927,Turtle Bay,40.75204237,-73.96770825,Vanderbilt YMCA,40.7533773,-73.97102199999999,Gym / Fitness Center
2928,Turtle Bay,40.75204237,-73.96770825,Chase Bank,40.750403,-73.968961,Bank
2929,Turtle Bay,40.75204237,-73.96770825,Ralph Bunche Park,40.74941088125783,-73.969686627388,Park
2930,Turtle Bay,40.75204237,-73.96770825,Keats Bar,40.75166684065073,-73.97074938543744,Pub
2931,Tudor City,40.74691741,-73.97121929,Tudor City Park South,40.74876578594654,-73.97077529524509,Park
2932,Tudor City,40.74691741,-73.97121929,Manhattan Place Health Club,40.74515330979293,-73.97250108871965,Gym
2933,Tudor City,40.74691741,-73.97121929,mang'Oh yoga,40.74744599731651,-73.9726136084391,Yoga Studio
2934,Tudor City,40.74691741,-73.97121929,Sai Gon Dep,40.74770075333206,-73.97378815410889,Vietnamese Restaurant
2935,Tudor City,40.74691741,-73.97121929,El Pote,40.74761767782473,-73.97387433686416,Spanish Restaurant
2936,Tudor City,40.74691741,-73.97121929,Tudor City Overpass,40.749101106369736,-73.97051454845469,Bridge
2937,Tudor City,40.74691741,-73.97121929,Tudor City Steps,40.748351503382615,-73.97086574487074,Trail
2938,Tudor City,40.74691741,-73.97121929,Tudor City Park North,40.74932450274798,-73.97052427585831,Park
2939,Tudor City,40.74691741,-73.97121929,Hole in the Wall,40.74432898486474,-73.97162972672959,Café
2940,Tudor City,40.74691741,-73.97121929,Tacos Grand Central,40.747646,-73.973984,Taco Place
2941,Tudor City,40.74691741,-73.97121929,Tudor Cafe,40.74835986902391,-73.9709711769136,Deli / Bodega
2942,Tudor City,40.74691741,-73.97121929,Pescatore Seafood,40.749559,-73.970781,Seafood Restaurant
2943,Tudor City,40.74691741,-73.97121929,Tempura Matsui,40.7484611562686,-73.97497442973443,Japanese Restaurant
2944,Tudor City,40.74691741,-73.97121929,sweetgreen,40.7442426,-73.9729059,Salad Place
2945,Tudor City,40.74691741,-73.97121929,iLoveKickboxing,40.75058,-73.97154,Boxing Gym
2946,Tudor City,40.74691741,-73.97121929,Sushi Ryusei,40.748354,-73.97520300000001,Sushi Restaurant
2947,Tudor City,40.74691741,-73.97121929,Sons of Thunder,40.74797027402464,-73.97575060170206,Hawaiian Restaurant
2948,Tudor City,40.74691741,-73.97121929,Bread & Butter,40.743550007350464,-73.97305016181384,Convenience Store
2949,Tudor City,40.74691741,-73.97121929,Garlic New York Pizza Bar,40.745068175947466,-73.97566605746329,Pizza Place
2950,Tudor City,40.74691741,-73.97121929,El Parador,40.74443861282,-73.97477971208335,Mexican Restaurant
2951,Tudor City,40.74691741,-73.97121929,Lan Larb Midtown,40.74533363204334,-73.9755277555111,Thai Restaurant
2952,Tudor City,40.74691741,-73.97121929,St. Vartan Park,40.74519645099352,-73.97371530532837,Park
2953,Tudor City,40.74691741,-73.97121929,Montagu's Gusto,40.74555834476401,-73.97522572857501,American Restaurant
2954,Tudor City,40.74691741,-73.97121929,Shake Shack,40.74966574698551,-73.97571869830242,Burger Joint
2955,Tudor City,40.74691741,-73.97121929,Baby Bo's Cantina,40.74504810846564,-73.97574844510618,Mexican Restaurant
2956,Tudor City,40.74691741,-73.97121929,Ground Central Coffee Company,40.750146461935245,-73.97205954557417,Coffee Shop
2957,Tudor City,40.74691741,-73.97121929,Maison Thai,40.74496917737748,-73.97576961769492,Thai Restaurant
2958,Tudor City,40.74691741,-73.97121929,EONS Greek Food for Life,40.74520806908018,-73.97565060176736,Greek Restaurant
2959,Tudor City,40.74691741,-73.97121929,Pet Central Second Avenue,40.74723476823505,-73.97416305794776,Pet Store
2960,Tudor City,40.74691741,-73.97121929,Ford Foundation Garden,40.749848,-73.971181,Garden
2961,Tudor City,40.74691741,-73.97121929,Pietro's,40.75083829259142,-73.97254320978729,Italian Restaurant
2962,Tudor City,40.74691741,-73.97121929,Sachi Asian Bistro,40.74758733811173,-73.9738713063176,Asian Restaurant
2963,Tudor City,40.74691741,-73.97121929,NY Bagels & Cafe,40.743526869918234,-73.97357160416001,Bagel Shop
2964,Tudor City,40.74691741,-73.97121929,TennisPoint NYC,40.75049484304483,-73.96928568143008,Tennis Court
2965,Tudor City,40.74691741,-73.97121929,Grand Central Plaza,40.749639788507956,-73.97567103570407,Plaza
2966,Tudor City,40.74691741,-73.97121929,City Beer,40.7486191,-73.97570259999999,Bar
2967,Tudor City,40.74691741,-73.97121929,Delectica,40.74811642380029,-73.9764454132702,Café
2968,Tudor City,40.74691741,-73.97121929,Blink Fitness,40.749334,-73.975913,Gym
2969,Tudor City,40.74691741,-73.97121929,251 Ginza Sushi,40.74556726462068,-73.9757060569526,Sushi Restaurant
2970,Tudor City,40.74691741,-73.97121929,UN Delegates Lounge,40.749602935809875,-73.96719499490706,Lounge
2971,Tudor City,40.74691741,-73.97121929,The Pho 5,40.748838,-73.97621099999999,Vietnamese Restaurant
2972,Tudor City,40.74691741,-73.97121929,Alcala,40.751216649483304,-73.97159624144656,Spanish Restaurant
2973,Tudor City,40.74691741,-73.97121929,Linda's Bra Salon,40.74733295405733,-73.9769827910462,Lingerie Store
2974,Tudor City,40.74691741,-73.97121929,The Bottlenose Wine Co.,40.7472214268998,-73.97418453445717,Wine Shop
2975,Tudor City,40.74691741,-73.97121929,Little Alley,40.747326320874585,-73.9770164277044,Shanghai Restaurant
2976,Tudor City,40.74691741,-73.97121929,Caffe Bene,40.748874903335945,-73.97591800631133,Café
2977,Tudor City,40.74691741,-73.97121929,Sarge's Delicatessen & Diner,40.74726357893965,-73.97705848354722,Jewish Restaurant
2978,Tudor City,40.74691741,-73.97121929,Chicken Provence,40.749111954189345,-73.97621366887762,French Restaurant
2979,Tudor City,40.74691741,-73.97121929,Clover Delicatessen,40.74480647559546,-73.97606588529051,Deli / Bodega
2980,Tudor City,40.74691741,-73.97121929,East 34th Street Heliport (TSS),40.74258312624043,-73.9720094203949,Heliport
2981,Tudor City,40.74691741,-73.97121929,Smiley Nails,40.745739719644305,-73.97516247844882,Spa
2982,Tudor City,40.74691741,-73.97121929,Winfield-Flynn Wines & Spirits,40.74773289560339,-73.97678171435844,Liquor Store
2983,Tudor City,40.74691741,-73.97121929,Docks Oyster Bar,40.74948275836188,-73.97547112423915,Seafood Restaurant
2984,Tudor City,40.74691741,-73.97121929,Bon Bon Salon & Spa,40.748047122668254,-73.97642636939408,Salon / Barbershop
2985,Tudor City,40.74691741,-73.97121929,Millennium Hilton New York One UN Plaza,40.750399,-73.9690496,Hotel
2986,Tudor City,40.74691741,-73.97121929,Hallmark,40.75103966198593,-73.97135836977152,Gift Shop
2987,Tudor City,40.74691741,-73.97121929,Charleston Dog Run & Roof Terrace,40.74551483648781,-73.97682870989236,Dog Run
2988,Tudor City,40.74691741,-73.97121929,Starbucks,40.743544,-73.973853,Coffee Shop
2989,Tudor City,40.74691741,-73.97121929,East River Esplanade,40.744974952334005,-73.97043228149414,Park
2990,Tudor City,40.74691741,-73.97121929,El Rio Grande,40.7483183175233,-73.97645583548294,Mexican Restaurant
2991,Tudor City,40.74691741,-73.97121929,Delegates Dining Room,40.74954991847917,-73.96733738586897,Restaurant
2992,Tudor City,40.74691741,-73.97121929,Orangetheory Fitness,40.749005866915496,-73.97580392634383,Gym / Fitness Center
2993,Tudor City,40.74691741,-73.97121929,Ralph Bunche Park,40.74941088125783,-73.969686627388,Park
2994,Tudor City,40.74691741,-73.97121929,Hiroshi Japanese Fusion,40.74857145810476,-73.97600918585474,Sushi Restaurant
2995,Tudor City,40.74691741,-73.97121929,House of Wine and Liquor,40.74492746966366,-73.9762199990314,Wine Shop
2996,Tudor City,40.74691741,-73.97121929,Libretto's Pizzeria,40.74719639199413,-73.97708928955791,Pizza Place
2997,Tudor City,40.74691741,-73.97121929,The Gyro Shop,40.743773543043076,-73.9735922297467,Greek Restaurant
2998,Tudor City,40.74691741,-73.97121929,Chipotle Mexican Grill,40.74414352828854,-73.975871745998,Mexican Restaurant
2999,Tudor City,40.74691741,-73.97121929,Mona Kitchen & Market,40.75080411025653,-73.9702294009557,Café
3000,Tudor City,40.74691741,-73.97121929,Kips Bay Towers Garden,40.74390340205732,-73.97562803855254,Garden
3001,Tudor City,40.74691741,-73.97121929,Robert C. Moses Park Dog Run,40.74836702904172,-73.96892733269434,Dog Run
3002,Tudor City,40.74691741,-73.97121929,Chase Bank,40.750403,-73.968961,Bank
3003,Tudor City,40.74691741,-73.97121929,Panini Cafe,40.74362,-73.97387,Café
3004,Tudor City,40.74691741,-73.97121929,Lucky's Cafe,40.74373785662484,-73.97367288645415,Diner
3005,Tudor City,40.74691741,-73.97121929,Kips Bay Deli,40.743770599365234,-73.9739990234375,Deli / Bodega
3006,Stuyvesant Town,40.73099955,-73.9740517,Stuyvesant Cove Park,40.73251294059505,-73.97387623786926,Park
3007,Stuyvesant Town,40.73099955,-73.9740517,Con Ed Field,40.72920622814957,-73.97373220467514,Baseball Field
3008,Stuyvesant Town,40.73099955,-73.9740517,StuyFitness,40.72901302093476,-73.97667636455161,Gym / Fitness Center
3009,Stuyvesant Town,40.73099955,-73.9740517,Stuyvesant Town Greenmarket,40.73142942947043,-73.97822234418382,Farmers Market
3010,Stuyvesant Town,40.73099955,-73.9740517,Stuyvesant Oval Fountain,40.73209532787783,-73.97762149788514,Fountain
3011,Stuyvesant Town,40.73099955,-73.9740517,Pouring Ribbons,40.729093258512705,-73.97803309705259,Cocktail Bar
3012,Stuyvesant Town,40.73099955,-73.9740517,The Roost,40.72908444877913,-73.9786384670417,Bar
3013,Stuyvesant Town,40.73099955,-73.9740517,Unleashed Spa & Self Pet Wash,40.72898350553641,-73.97837999679263,Pet Service
3014,Stuyvesant Town,40.73099955,-73.9740517,Clocktower Playground,40.731188029146416,-73.97818856178809,Playground
3015,Stuyvesant Town,40.73099955,-73.9740517,Stuyvesant Ice Skating Rink,40.73232292349795,-73.97745070554896,Skating Rink
3016,Stuyvesant Town,40.73099955,-73.9740517,B Cup Cafe,40.72878323190303,-73.97856527783276,Coffee Shop
3017,Stuyvesant Town,40.73099955,-73.9740517,Dua Kafe,40.730015,-73.9796,Bistro
3018,Stuyvesant Town,40.73099955,-73.9740517,New York Skyports Seaplane Base,40.73495887716983,-73.97299073366773,Heliport
3019,Stuyvesant Town,40.73099955,-73.9740517,Rocks Off Cruises,40.73543366585962,-73.97309823432576,Harbor / Marina
3020,Stuyvesant Town,40.73099955,-73.9740517,Solar One,40.73444177328803,-73.97434969023425,Park
3021,Stuyvesant Town,40.73099955,-73.9740517,BP,40.73510670723425,-73.97455404113494,Gas Station
3022,Stuyvesant Town,40.73099955,-73.9740517,Romantica Charter Yacht,40.735417293843334,-73.97373676300049,Boat or Ferry
3023,Flatiron,40.73967305,-73.99094711,Fishs Eddy,40.738605357398285,-73.99001680796049,Furniture / Home Store
3024,Flatiron,40.73967305,-73.99094711,SoulCycle 19th,40.73943353393161,-73.99216844203444,Cycle Studio
3025,Flatiron,40.73967305,-73.99094711,sweetgreen,40.73806133544267,-73.99122334551976,Salad Place
3026,Flatiron,40.73967305,-73.99094711,The Fhitting Room,40.739856864845336,-73.99319384310543,Gym
3027,Flatiron,40.73967305,-73.99094711,Five Iron Golf,40.73895909017478,-73.99154388980163,Sports Club
3028,Flatiron,40.73967305,-73.99094711,MUJI,40.739420987932505,-73.99251759052277,Miscellaneous Shop
3029,Flatiron,40.73967305,-73.99094711,Bottlerocket Wine & Spirit,40.73936954351507,-73.99200990796085,Wine Shop
3030,Flatiron,40.73967305,-73.99094711,HALL,40.74026030891992,-73.99232433068579,Japanese Restaurant
3031,Flatiron,40.73967305,-73.99094711,Sugarfish,40.7389505411552,-73.98895476288,Japanese Restaurant
3032,Flatiron,40.73967305,-73.99094711,Thai Villa,40.73911832471403,-73.99057903842908,Thai Restaurant
3033,Flatiron,40.73967305,-73.99094711,Dough,40.739407,-73.992466,Donut Shop
3034,Flatiron,40.73967305,-73.99094711,Om Factory,40.73799001734185,-73.99040326955952,Yoga Studio
3035,Flatiron,40.73967305,-73.99094711,Ole & Steen,40.737992286169884,-73.99026989936829,Café
3036,Flatiron,40.73967305,-73.99094711,SoulCycle Union Square,40.73815993909055,-73.99091115613543,Cycle Studio
3037,Flatiron,40.73967305,-73.99094711,ABC Carpet & Home,40.73823491599041,-73.98991533140251,Furniture / Home Store
3038,Flatiron,40.73967305,-73.99094711,Flatiron Wines & Spirits - Manhattan,40.74037409981571,-73.98948531025627,Wine Shop
3039,Flatiron,40.73967305,-73.99094711,Flywheel Sports,40.741229,-73.9924154,Cycle Studio
3040,Flatiron,40.73967305,-73.99094711,Barber Bart,40.7398134,-73.9890535,Salon / Barbershop
3041,Flatiron,40.73967305,-73.99094711,abcV,40.73818242292011,-73.98921031237288,Vegetarian / Vegan Restaurant
3042,Flatiron,40.73967305,-73.99094711,Fresh,40.7377125958304,-73.99016944888601,Cosmetics Shop
3043,Flatiron,40.73967305,-73.99094711,Face to Face NYC,40.74011546680059,-73.99258603469039,Spa
3044,Flatiron,40.73967305,-73.99094711,Bode NYC - Flatiron,40.741276042009474,-73.98998881094504,Yoga Studio
3045,Flatiron,40.73967305,-73.99094711,Giorgio's of Gramercy,40.739608855340556,-73.98876230488723,New American Restaurant
3046,Flatiron,40.73967305,-73.99094711,Eisenberg's Sandwich Shop,40.7411818,-73.9902989,Sandwich Place
3047,Flatiron,40.73967305,-73.99094711,Devoción,40.73903611149004,-73.98906875157583,Coffee Shop
3048,Flatiron,40.73967305,-73.99094711,Equinox Flatiron,40.738961433134314,-73.9897805284278,Gym / Fitness Center
3049,Flatiron,40.73967305,-73.99094711,Sushi By Bou,40.740883116531,-73.99352459209372,Sushi Restaurant
3050,Flatiron,40.73967305,-73.99094711,Dig Inn,40.740698,-73.988315,American Restaurant
3051,Flatiron,40.73967305,-73.99094711,Gramercy Tavern,40.73859964402532,-73.98831951156392,American Restaurant
3052,Flatiron,40.73967305,-73.99094711,Gotham Coffee Roasters,40.739676562629384,-73.99274707313197,Coffee Shop
3053,Flatiron,40.73967305,-73.99094711,Flying Tiger Copenhagen,40.73974957180687,-73.98956965192492,Gift Shop
3054,Flatiron,40.73967305,-73.99094711,ABC Kitchen,40.73765323362576,-73.98965791686936,New American Restaurant
3055,Flatiron,40.73967305,-73.99094711,Juice Generation,40.7375815060387,-73.9899184576721,Juice Bar
3056,Flatiron,40.73967305,-73.99094711,Rezdôra,40.738941,-73.988862,Italian Restaurant
3057,Flatiron,40.73967305,-73.99094711,Club Monaco,40.74023227344842,-73.99070122824347,Clothing Store
3058,Flatiron,40.73967305,-73.99094711,Rescue Spa NYC,40.73822376756087,-73.98922019540133,Spa
3059,Flatiron,40.73967305,-73.99094711,The LEGO Store,40.74176878183695,-73.98984189955797,Toy / Game Store
3060,Flatiron,40.73967305,-73.99094711,Patisserie Chanson,40.741713349971334,-73.9905434846878,Dessert Shop
3061,Flatiron,40.73967305,-73.99094711,Eataly Flatiron,40.74198696405861,-73.98991319280194,Gourmet Shop
3062,Flatiron,40.73967305,-73.99094711,Undercote,40.741299805108724,-73.99125611827084,Cocktail Bar
3063,Flatiron,40.73967305,-73.99094711,Leisure Pro,40.7393143,-73.99409330000002,Sporting Goods Shop
